date,team,player,starter,minutes
2024-06-30,Argentina,Giovani Lo Celso,True,65.81666666666666
2024-06-30,Argentina,Lionel Andrés Messi Cuccittini,False,0.0
2024-06-30,Argentina,Nicolás Alejandro Tagliafico,True,90.0
2024-06-30,Argentina,Franco Armani,False,0.0
2024-06-30,Argentina,Gerónimo Rulli,False,0.0
2024-06-30,Argentina,Damián Emiliano Martínez,True,90.0
2024-06-30,Argentina,Germán Alejandro Pezzella,True,81.96666666666667
2024-06-30,Argentina,Rodrigo Javier De Paul,False,0.0
2024-06-30,Argentina,Lautaro Javier Martínez,True,88.75
2024-06-30,Argentina,Leandro Daniel Paredes,True,77.21666666666667
2024-06-30,Argentina,Marcos Javier Acuña,False,0.0
2024-06-30,Argentina,Cristian Gabriel Romero,False,0.0
2024-06-30,Argentina,Nicolás Iván González,False,25.066666666666663
2024-06-30,Argentina,Guido Rodríguez,False,12.783333333333331
2024-06-30,Argentina,Lisandro Martínez,False,0.0
2024-06-30,Argentina,Alexis Mac Allister,False,0.0
2024-06-30,Argentina,Gonzalo Ariel Montiel,True,90.0
2024-06-30,Argentina,Exequiel Alejandro Palacios,True,90.0
2024-06-30,Argentina,Lucas Martínez Quarta,False,8.033333333333331
2024-06-30,Argentina,Nahuel Molina Lucero,False,0.0
2024-06-30,Argentina,Julián Álvarez,False,0.0
2024-06-30,Argentina,Enzo Fernandez,False,24.183333333333337
2024-06-30,Argentina,Alejandro Garnacho Ferreyra,True,64.93333333333334
2024-06-30,Argentina,Valentin Carboni,False,13.816666666666663
2024-06-30,Peru,André Martín Carrillo Díaz,False,0.0
2024-06-30,Peru,Christian Alberto Cueva Bravo,False,12.983333333333334
2024-06-30,Peru,Luis Jan Piers Advíncula Castrillón,False,0.0
2024-06-30,Peru,Édison Michael Flores Peralta,True,55.56666666666667
2024-06-30,Peru,Pedro David Gallese Quiróz,True,90.0
2024-06-30,Peru,José Paolo Guerrero Gonzáles,True,55.38333333333333
2024-06-30,Peru,Anderson Santamaría Bardales,False,0.0
2024-06-30,Peru,Wilder José Cartagena Mendoza,True,45.0
2024-06-30,Peru,Gianluca Lapadula Vargas,False,34.61666666666667
2024-06-30,Peru,Sergio Fernando Peña Flores,True,90.0
2024-06-30,Peru,Andy Jorman Polo Andrade,False,0.0
2024-06-30,Peru,Alexander Martín Marquinho Callens Asín,True,90.0
2024-06-30,Peru,Marcos Johan López Lanfranco,True,77.01666666666667
2024-06-30,Peru,Luis Alfonso Abram Ugarelli,False,0.0
2024-06-30,Peru,Aldo Sebastián Corzo Chávez,True,90.0
2024-06-30,Peru,Carlos Alberto Cáceda Oyaguez,False,0.0
2024-06-30,Peru,Jesús Abdallah Castillo Molina,False,45.0
2024-06-30,Peru,Carlos Augusto Zambrano Ochandarte,True,90.0
2024-06-30,Peru,José Daniel Rivera Martínez,False,34.43333333333333
2024-06-30,Peru,Joao Alberto Grimaldo Ubidia,False,0.0
2024-06-30,Peru,Franco Zanelatto Téllez,False,27.333333333333336
2024-06-30,Peru,Diego Alonso Romero Cachay,False,0.0
2024-06-30,Peru,Piero Aldair Quispe Córdova,False,0.0
2024-06-30,Peru,Brayan Roberto Reyna Casaverde,True,62.666666666666664
2024-06-30,Peru,Oliver Sonne,True,90.0
2024-06-23,Jamaica,Gregory Leigh,True,90.0
2024-06-23,Jamaica,Demarai Gray,True,67.63333333333334
2024-06-23,Jamaica,Kasey Palmer,True,90.0
2024-06-23,Jamaica,Michail Antonio,True,79.9
2024-06-23,Jamaica,Ethan Pinnock,True,90.0
2024-06-23,Jamaica,Bobby Armani De Cordova-Reid,True,80.15
2024-06-23,Jamaica,Wes Harding,False,0.0
2024-06-23,Jamaica,Michael Hector,False,22.25
2024-06-23,Jamaica,Shamar Nicholson,True,89.48333333333333
2024-06-23,Jamaica,Joël Latibeaudiere,True,90.0
2024-06-23,Jamaica,Di'Shon Bernard,True,67.75
2024-06-23,Jamaica,Kevon Jamar Lambert,False,0.0
2024-06-23,Jamaica,Damion Lowe,False,22.36666666666666
2024-06-23,Jamaica,Dexter Lembikisa,True,89.85
2024-06-23,Jamaica,Coniah Boyce-Clarke,False,0.0
2024-06-23,Jamaica,Jonathan Bell,False,0.0
2024-06-23,Jamaica,Alexander Andre Marshsall,False,0.0
2024-06-23,Jamaica,Richard Larkland King,False,0.0
2024-06-23,Jamaica,Karoy Anderson,False,0.0
2024-06-23,Jamaica,Jahmali Waite,True,90.0
2024-06-23,Jamaica,Renaldo Showayne Cephas,False,10.099999999999994
2024-06-23,Jamaica,Shaquan Davis,False,0.0
2024-06-23,Jamaica,Kaheim Dixon,False,9.849999999999994
2024-06-23,Mexico,Edson Omar Álvarez Velázquez,True,29.916666666666668
2024-06-23,Mexico,Carlos Uriel Antuna Romero,True,76.66666666666667
2024-06-23,Mexico,Orbelín Pineda Alvarado,True,67.0
2024-06-23,Mexico,Carlos Alberto Rodríguez Gómez,False,23.0
2024-06-23,Mexico,Ernesto Alexis Vega Rojas,False,0.0
2024-06-23,Mexico,Johan Felipe Vásquez Ibarra,True,90.0
2024-06-23,Mexico,César Jasib Montes Castro,True,90.0
2024-06-23,Mexico,Roberto Carlos Alvarado Hernández,False,13.333333333333329
2024-06-23,Mexico,Jordi Cortizo de la Piedra,False,0.0
2024-06-23,Mexico,Luis Francisco Romo Barrón,False,60.08333333333333
2024-06-23,Mexico,Jorge Eduardo Sánchez Ramos,True,90.0
2024-06-23,Mexico,César Saúl Huerta Valera,False,0.0
2024-06-23,Mexico,Gerardo Daniel Arteaga Zamora,True,90.0
2024-06-23,Mexico,Luis Gerardo Chávez Magallón,True,76.78333333333333
2024-06-23,Mexico,Santiago Tomás Giménez,True,66.9
2024-06-23,Mexico,Carlos Acevedo López,False,0.0
2024-06-23,Mexico,Israel Reyes Romero,False,0.0
2024-06-23,Mexico,Julián Andrés Quiñones Quiñones,True,90.0
2024-06-23,Mexico,Julio José González Vela-Alvizu,True,90.0
2024-06-23,Mexico,Erick Daniel Sánchez Ocegueda,False,13.216666666666669
2024-06-23,Mexico,Bryan Alonso González Olivan,False,0.0
2024-06-23,Mexico,Guillermo Martínez Ayala,False,23.099999999999994
2024-06-23,Mexico,Jesús Gilberto Orozco Chiquete,False,0.0
2024-06-23,Mexico,Brian Alberto García Carpizo,False,0.0
2024-06-23,Mexico,Marcelo Flores,False,0.0
2024-06-23,Mexico,José Raúl Rangel Aguilar,False,0.0
2024-06-27,Venezuela,José Salomón Rondón Giménez,True,81.23333333333333
2024-06-27,Venezuela,Tomás Eduardo Rincón Hernández,False,0.0
2024-06-27,Venezuela,Yordan Hernando Osorio Paredes,True,90.0
2024-06-27,Venezuela,Jhonder Leonel Cádiz Fernández,False,8.766666666666666
2024-06-27,Venezuela,Darwin Daniel Machís Marcano,False,19.599999999999994
2024-06-27,Venezuela,Jefferson David Savarino Quintero,True,45.0
2024-06-27,Venezuela,Cristian Sleiker Cásseres Yepes,False,45.0
2024-06-27,Venezuela,Yangel Clemente Herrera Ravelo,True,87.56666666666668
2024-06-27,Venezuela,José David Contreras Bernard,False,0.0
2024-06-27,Venezuela,Alexander David González Sibulo,False,0.0
2024-06-27,Venezuela,Yeferson Julio Soteldo Martínez,True,81.16666666666667
2024-06-27,Venezuela,Jhon Carlos Chancellor Cedeño,False,0.0
2024-06-27,Venezuela,Rafael Enrique Romo Pérez,True,90.0
2024-06-27,Venezuela,Eduard Alexander Bello Gil,True,70.4
2024-06-27,Venezuela,Christian Frederick Bayoi Makoun Reyes,False,1.5999999999999943
2024-06-27,Venezuela,Miguel Ángel Navarro Zárate,True,90.0
2024-06-27,Venezuela,Joel David Graterol Nader,False,0.0
2024-06-27,Venezuela,José Andrés Martínez Torres,True,90.0
2024-06-27,Venezuela,Eric Kleybel Ramírez Matheus,False,0.0
2024-06-27,Venezuela,Wilker José Ángel Romero,False,8.833333333333329
2024-06-27,Venezuela,Nahuel Adolfo Ferraresi Hernández,True,90.0
2024-06-27,Venezuela,Daniel Alejandro Pereira Gil,False,0.0
2024-06-27,Venezuela,Jon Mikel Aramburu Mejías,True,90.0
2024-06-27,Venezuela,Kervin Mario Andrade Navarro,False,0.0
2024-06-27,Venezuela,Matías Rafael Lacava González,False,0.0
2024-06-27,Venezuela,Telasco José Segovia Pérez,False,0.0
2024-06-27,Mexico,Carlos Uriel Antuna Romero,True,72.28333333333333
2024-06-27,Mexico,Orbelín Pineda Alvarado,False,12.983333333333334
2024-06-27,Mexico,Carlos Alberto Rodríguez Gómez,True,60.21666666666667
2024-06-27,Mexico,Ernesto Alexis Vega Rojas,False,29.78333333333333
2024-06-27,Mexico,Johan Felipe Vásquez Ibarra,True,90.0
2024-06-27,Mexico,César Jasib Montes Castro,True,45.0
2024-06-27,Mexico,Roberto Carlos Alvarado Hernández,False,0.0
2024-06-27,Mexico,Jordi Cortizo de la Piedra,False,0.0
2024-06-27,Mexico,Luis Francisco Romo Barrón,True,90.0
2024-06-27,Mexico,Jorge Eduardo Sánchez Ramos,True,90.0
2024-06-27,Mexico,César Saúl Huerta Valera,False,17.71666666666667
2024-06-27,Mexico,Gerardo Daniel Arteaga Zamora,True,90.0
2024-06-27,Mexico,Luis Gerardo Chávez Magallón,True,90.0
2024-06-27,Mexico,Santiago Tomás Giménez,True,60.5
2024-06-27,Mexico,Carlos Acevedo López,False,0.0
2024-06-27,Mexico,Israel Reyes Romero,False,45.0
2024-06-27,Mexico,Julián Andrés Quiñones Quiñones,True,77.01666666666667
2024-06-27,Mexico,Julio José González Vela-Alvizu,True,90.0
2024-06-27,Mexico,Erick Daniel Sánchez Ocegueda,False,0.0
2024-06-27,Mexico,Bryan Alonso González Olivan,False,0.0
2024-06-27,Mexico,Guillermo Martínez Ayala,False,29.5
2024-06-27,Mexico,Jesús Gilberto Orozco Chiquete,False,0.0
2024-06-27,Mexico,Brian Alberto García Carpizo,False,0.0
2024-06-27,Mexico,Marcelo Flores,False,0.0
2024-06-27,Mexico,José Raúl Rangel Aguilar,False,0.0
2024-07-01,Ecuador,Carlos Armando Gruezo Arboleda,False,14.733333333333334
2024-07-01,Ecuador,John Yeboah Zamora,False,0.0
2024-07-01,Ecuador,Ángel Israel Mena Delgado,False,15.566666666666663
2024-07-01,Ecuador,Enner Remberto Valencia Lastra,True,89.31666666666668
2024-07-01,Ecuador,Felix Eduardo Torres Caicedo,True,89.55
2024-07-01,Ecuador,Alexander Domínguez Carabalí,True,90.0
2024-07-01,Ecuador,José Adoni Cifuentes Charcopa,False,0.0
2024-07-01,Ecuador,Hernán Ismael Galíndez,False,0.0
2024-07-01,Ecuador,Janner Hitcler Corozo Alman,False,0.0
2024-07-01,Ecuador,Julio Joao Ortiz Landázuri,False,0.0
2024-07-01,Ecuador,Moisés Isaac Caicedo Corozo,True,90.0
2024-07-01,Ecuador,Angelo Smit Preciado Quiñónez,True,89.28333333333333
2024-07-01,Ecuador,Wellington Moisés Ramírez Preciado,False,0.0
2024-07-01,Ecuador,Alan Steven Franco Palma,True,90.0
2024-07-01,Ecuador,Piero Martín Hincapié Reyna,True,90.0
2024-07-01,Ecuador,Jeremy Leonel Sarmiento Morante,True,74.43333333333334
2024-07-01,Ecuador,Willian Joel Pacho Tenorio,True,90.0
2024-07-01,Ecuador,Jackson Gabriel Porozo Vernaza,False,0.0
2024-07-01,Ecuador,José Andrés Hurtado Cheme,False,0.3499999999999943
2024-07-01,Ecuador,Jordy Josué Caicedo Medina,False,0.0
2024-07-01,Ecuador,Alan Steve Minda García,False,22.78333333333333
2024-07-01,Ecuador,Joel Leandro Ordóñez Guerrero,False,0.0
2024-07-01,Ecuador,Layan Manuel Loor Requelme,False,0.0
2024-07-01,Ecuador,Kevin José Rodríguez Cortez,True,75.26666666666667
2024-07-01,Ecuador,Ray Kendry Páez Andrade,True,67.21666666666667
2024-07-01,Ecuador,Norman Andres Micolta Arroyo,False,0.0
2024-07-01,Mexico,Carlos Uriel Antuna Romero,False,22.78333333333333
2024-07-01,Mexico,Orbelín Pineda Alvarado,True,67.21666666666667
2024-07-01,Mexico,Carlos Alberto Rodríguez Gómez,False,0.0
2024-07-01,Mexico,Ernesto Alexis Vega Rojas,False,0.01666666666666572
2024-07-01,Mexico,Johan Felipe Vásquez Ibarra,True,89.48333333333333
2024-07-01,Mexico,César Jasib Montes Castro,True,90.0
2024-07-01,Mexico,Roberto Carlos Alvarado Hernández,False,0.0
2024-07-01,Mexico,Jordi Cortizo de la Piedra,False,5.099999999999994
2024-07-01,Mexico,Luis Francisco Romo Barrón,True,85.06666666666666
2024-07-01,Mexico,Jorge Eduardo Sánchez Ramos,True,90.0
2024-07-01,Mexico,César Saúl Huerta Valera,True,67.21666666666667
2024-07-01,Mexico,Gerardo Daniel Arteaga Zamora,True,90.05
2024-07-01,Mexico,Luis Gerardo Chávez Magallón,True,90.0
2024-07-01,Mexico,Santiago Tomás Giménez,True,90.0
2024-07-01,Mexico,Carlos Acevedo López,False,0.0
2024-07-01,Mexico,Israel Reyes Romero,False,0.0
2024-07-01,Mexico,Julián Andrés Quiñones Quiñones,True,84.96666666666667
2024-07-01,Mexico,Julio José González Vela-Alvizu,True,90.0
2024-07-01,Mexico,Erick Daniel Sánchez Ocegueda,False,4.933333333333337
2024-07-01,Mexico,Bryan Alonso González Olivan,False,0.0
2024-07-01,Mexico,Guillermo Martínez Ayala,False,22.78333333333333
2024-07-01,Mexico,Jesús Gilberto Orozco Chiquete,False,0.0
2024-07-01,Mexico,Brian Alberto García Carpizo,False,0.0
2024-07-01,Mexico,Marcelo Flores,False,0.0
2024-07-01,Mexico,José Raúl Rangel Aguilar,False,0.0
2024-07-02,United States,Antonee Robinson,True,90.0
2024-07-02,United States,Shaquell Moore,False,0.0
2024-07-02,United States,Christian Pulisic,True,90.0
2024-07-02,United States,Weston McKennie,True,90.0
2024-07-02,United States,Matthew Charles Turner,True,90.0
2024-07-02,United States,Miles Gordon Robinson,False,0.0
2024-07-02,United States,Sean Johnson,False,0.0
2024-07-02,United States,Tyler Adams,True,90.0
2024-07-02,United States,Cameron Carter-Vickers,False,0.0
2024-07-02,United States,Tim Ream,True,86.58333333333334
2024-07-02,United States,Mark McKenzie,False,0.0
2024-07-02,United States,Ethan Horvath,False,0.0
2024-07-02,United States,Haji Wright,False,11.650000000000006
2024-07-02,United States,Joshua Sargent,False,18.683333333333337
2024-07-02,United States,Brenden Aaronson,False,0.0
2024-07-02,United States,Ricardo Daniel Pepi,False,49.45
2024-07-02,United States,João Lucas de Souza Cardoso,False,0.0
2024-07-02,United States,Luca de la Torre,False,0.0
2024-07-02,United States,Giovanni Reyna,True,90.0
2024-07-02,United States,Joseph Scally,True,77.16666666666666
2024-07-02,United States,Yunus Dimoara Musah,True,71.31666666666666
2024-07-02,United States,Malik Tillman,False,1.4666666666666686
2024-07-02,United States,Chris Richards,True,90.0
2024-07-02,United States,Kristoffer Lund,False,0.0
2024-07-02,United States,Folarin Balogun,True,40.55
2024-07-02,Uruguay,Luis Alberto Suárez Díaz,False,1.7333333333333343
2024-07-02,Uruguay,Nahitan Michel Nández Acosta,True,90.0
2024-07-02,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,False,0.0
2024-07-02,Uruguay,José María Giménez de Vargas,False,18.983333333333334
2024-07-02,Uruguay,Rodrigo Bentancur Colmán,False,11.63333333333334
2024-07-02,Uruguay,Guillermo Varela Olivera,False,0.0
2024-07-02,Uruguay,Federico Santiago Valverde Dipetta,True,90.0
2024-07-02,Uruguay,Mathías Olivera Miramontes,True,90.0
2024-07-02,Uruguay,Lucas René Olaza Catrofe,False,0.0
2024-07-02,Uruguay,Diego Nicolás De La Cruz Arcosa,True,78.36666666666666
2024-07-02,Uruguay,Paul Brian Rodríguez Bravo,False,0.0
2024-07-02,Uruguay,Darwin Gabriel Núñez Ribeiro,True,88.26666666666667
2024-07-02,Uruguay,Ronald Federico Araújo da Silva,True,88.91666666666666
2024-07-02,Uruguay,Matías Nicolás Viña Susperreguy,True,71.01666666666667
2024-07-02,Uruguay,Maximiliano Javier Araújo Vilches,True,26.433333333333334
2024-07-02,Uruguay,Sebastián Enzo Cáceres Ramos,False,1.8166666666666629
2024-07-02,Uruguay,Facundo Pellistri Rebollo,True,90.0
2024-07-02,Uruguay,Manuel Ugarte Ribeiro,True,88.18333333333334
2024-07-02,Uruguay,Agustín Canobbio Graviz,False,0.0
2024-07-02,Uruguay,Brian Alexis Ocampo Ferreira,False,0.0
2024-07-02,Uruguay,Cristian Gonzalo Olivera Ibarra,False,63.56666666666666
2024-07-02,Uruguay,Sergio Rochet Álvarez,True,90.0
2024-07-02,Uruguay,Emiliano Martínez Toranza,False,0.0
2024-07-02,Uruguay,Santiago Andrés Mele Castanero,False,0.0
2024-07-02,Uruguay,Franco Israel Wibmer,False,0.0
2024-07-02,Uruguay,Nicolás Marichal Pérez,False,0.0
2024-06-29,Paraguay,Júnior Osmar Ignacio Alonso Mujica,False,0.0
2024-06-29,Paraguay,Fabián Cornelio Balbuena González,True,90.0
2024-06-29,Paraguay,Miguel Ángel Almirón Rejala,True,76.48333333333333
2024-06-29,Paraguay,Alejandro Romero Gamarra,False,17.53333333333333
2024-06-29,Paraguay,Carlos Miguel Coronel,False,0.0
2024-06-29,Paraguay,Gustavo Raúl Gómez Portillo,False,0.0
2024-06-29,Paraguay,Adam Fernando Bareiro Gamarra,False,17.549999999999997
2024-06-29,Paraguay,Derlis Alberto González Galeano,False,0.0
2024-06-29,Paraguay,Matías Nicolás Rojas Romero,False,0.0
2024-06-29,Paraguay,Adrián Andrés Cubas,True,90.0
2024-06-29,Paraguay,Víctor Gustavo Velázquez Ramos,True,90.0
2024-06-29,Paraguay,Omar Federico Alderete Fernández,True,90.0
2024-06-29,Paraguay,Ángel Rodrigo Romero Villamayor,False,0.0
2024-06-29,Paraguay,Richard Rafael Sánchez Guerrero,False,0.0
2024-06-29,Paraguay,Matías David Espinoza Acosta,True,72.45
2024-06-29,Paraguay,Julio César Enciso Espínola,True,72.46666666666667
2024-06-29,Paraguay,Iván Rodrigo Ramírez Segovia,False,0.0
2024-06-29,Paraguay,Alfredo Ariel Aguilar,False,0.0
2024-06-29,Paraguay,Hernesto Ezequiel Caballero Benítez,False,6.200000000000003
2024-06-29,Paraguay,Rodrigo Mario Morínigo Acosta,True,90.0
2024-06-29,Paraguay,Mathías Adalberto Villasanti Rolón,True,90.0
2024-06-29,Paraguay,Damián Josué Bobadilla Benítez,True,83.8
2024-06-29,Paraguay,Ramón Sosa Acosta,False,13.183333333333337
2024-06-29,Paraguay,Alex Adrián Arce Barrios,True,72.45
2024-06-29,Paraguay,Néstor Rafael Giménez Florentín,False,17.549999999999997
2024-06-29,Paraguay,Fabrizio José Peralta Ramírez,False,0.0
2024-06-29,Brazil,Danilo Luiz da Silva,True,90.0
2024-06-29,Brazil,Marcos Aoás Corrêa,True,90.0
2024-06-29,Brazil,Alisson Ramsés Becker,True,90.0
2024-06-29,Brazil,Gabriel dos Santos Magalhães,False,4.216666666666669
2024-06-29,Brazil,Douglas Luiz Soares de Paulo,False,18.599999999999994
2024-06-29,Brazil,Andreas Hoelgebaum Pereira,False,11.966666666666669
2024-06-29,Brazil,Guilherme Antonio Arana Lopes,False,0.0
2024-06-29,Brazil,Wendell Nascimento Borges,True,90.0
2024-06-29,Brazil,Raphael Dias Belloli,False,18.96666666666667
2024-06-29,Brazil,Gleison Bremer Silva Nascimento,False,0.0
2024-06-29,Brazil,Éder Gabriel Militão,True,85.78333333333333
2024-06-29,Brazil,Vinícius José Paixão de Oliveira Júnior,True,90.0
2024-06-29,Brazil,Lucas Tolentino Coelho de Lima,True,78.03333333333333
2024-06-29,Brazil,Rodrygo Silva de Goes,True,77.86666666666666
2024-06-29,Brazil,Bruno Guimarães Rodriguez Moura,True,71.4
2024-06-29,Brazil,Eduardo Gabriel Aquino Cossa,False,0.0
2024-06-29,Brazil,Rafael Pires Monteiro,False,0.0
2024-06-29,Brazil,Éderson José dos Santos Lourenço da Silva,False,0.0
2024-06-29,Brazil,Gabriel Teodoro Martinelli Silva,False,0.0
2024-06-29,Brazil,Francisco Evanilson de Lima Barbosa,False,0.0
2024-06-29,Brazil,Bento Matheus Krepski Neto,False,0.0
2024-06-29,Brazil,Sávio Moreira de Oliveira,True,71.03333333333333
2024-06-29,Brazil,João Victor Gomes da Silva,True,90.0
2024-06-29,Brazil,Yan Bueno Couto,False,0.0
2024-06-29,Brazil,Lucas Lopes Beraldo,False,0.0
2024-06-29,Brazil,Endrick Felipe Moreira de Sousa,False,12.13333333333334
2024-06-22,Venezuela,José Salomón Rondón Giménez,True,83.28333333333333
2024-06-22,Venezuela,Tomás Eduardo Rincón Hernández,False,0.0
2024-06-22,Venezuela,Yordan Hernando Osorio Paredes,True,90.0
2024-06-22,Venezuela,Jhonder Leonel Cádiz Fernández,False,45.0
2024-06-22,Venezuela,Darwin Daniel Machís Marcano,True,45.0
2024-06-22,Venezuela,Jefferson David Savarino Quintero,False,6.88333333333334
2024-06-22,Venezuela,Cristian Sleiker Cásseres Yepes,True,45.0
2024-06-22,Venezuela,Yangel Clemente Herrera Ravelo,True,91.21666666666667
2024-06-22,Venezuela,José David Contreras Bernard,False,0.0
2024-06-22,Venezuela,Alexander David González Sibulo,True,90.0
2024-06-22,Venezuela,Yeferson Julio Soteldo Martínez,True,83.11666666666666
2024-06-22,Venezuela,Jhon Carlos Chancellor Cedeño,False,0.0
2024-06-22,Venezuela,Rafael Enrique Romo Pérez,True,90.0
2024-06-22,Venezuela,Eduard Alexander Bello Gil,False,45.0
2024-06-22,Venezuela,Christian Frederick Bayoi Makoun Reyes,False,0.0
2024-06-22,Venezuela,Miguel Ángel Navarro Zárate,True,90.0
2024-06-22,Venezuela,Joel David Graterol Nader,False,0.0
2024-06-22,Venezuela,José Andrés Martínez Torres,True,88.61666666666667
2024-06-22,Venezuela,Eric Kleybel Ramírez Matheus,False,6.716666666666669
2024-06-22,Venezuela,Wilker José Ángel Romero,False,0.0
2024-06-22,Venezuela,Nahuel Adolfo Ferraresi Hernández,True,90.0
2024-06-22,Venezuela,Daniel Alejandro Pereira Gil,False,0.0
2024-06-22,Venezuela,Jon Mikel Aramburu Mejías,False,0.0
2024-06-22,Venezuela,Kervin Mario Andrade Navarro,False,0.0
2024-06-22,Venezuela,Matías Rafael Lacava González,False,0.0
2024-06-22,Venezuela,Telasco José Segovia Pérez,False,0.0
2024-06-22,Ecuador,Carlos Armando Gruezo Arboleda,False,27.85
2024-06-22,Ecuador,John Yeboah Zamora,True,34.63333333333333
2024-06-22,Ecuador,Ángel Israel Mena Delgado,False,0.0
2024-06-22,Ecuador,Enner Remberto Valencia Lastra,True,90.0
2024-06-22,Ecuador,Felix Eduardo Torres Caicedo,True,90.0
2024-06-22,Ecuador,Alexander Domínguez Carabalí,True,90.0
2024-06-22,Ecuador,José Adoni Cifuentes Charcopa,False,0.0
2024-06-22,Ecuador,Hernán Ismael Galíndez,False,0.0
2024-06-22,Ecuador,Janner Hitcler Corozo Alman,False,0.0
2024-06-22,Ecuador,Julio Joao Ortiz Landázuri,False,0.0
2024-06-22,Ecuador,Moisés Isaac Caicedo Corozo,True,90.0
2024-06-22,Ecuador,Angelo Smit Preciado Quiñónez,True,90.0
