team,player,position,rating,club_minutes_90d,national_caps,available
South Korea,Jin-Su Kim,,92.6829268292683,,4,True
South Korea,Gue-Sung Cho,,91.46341463414635,,4,True
South Korea,Min Jae Kim,,90.2439024390244,,4,True
South Korea,Jae-Sung Lee,,89.02439024390245,,7,True
South Korea,Hee-Chan Hwang,,87.8048780487805,,7,True
South Korea,Kang-In Lee,,86.58536585365854,,4,True
South Korea,Sang-Ho Na,,85.3658536585366,,4,True
South Korea,Ui-Jo Hwang,,84.14634146341464,,4,True
South Korea,Kyung-Won Kwon,,82.92682926829269,,4,True
South Korea,Chang-Hoon Kwon,,81.70731707317073,,4,True
South Korea,Woo-Yeong Jeong,,80.48780487804878,,4,True
South Korea,Jun-Ho Son,,79.26829268292683,,4,True
South Korea,Chul Hong,,78.04878048780488,,7,True
South Korea,Hyeon-Woo Jo,,76.82926829268293,,7,True
South Korea,Seung-Ho Paik,,75.60975609756098,,4,True
South Korea,Yu-Min Cho,,74.39024390243902,,4,True
South Korea,Bum-Keun Song,,71.34146341463415,,4,True
South Korea,Jong-Gyu Yoon,,71.34146341463415,,4,True
South Korea,Min-Kyu Song,,71.34146341463415,,4,True
South Korea,Tae-Hwan Kim,,71.34146341463415,,4,True
South Korea,Hyun-Soo Jang,,68.29268292682927,,3,True
South Korea,Yong Lee,,67.07317073170732,,3,True
South Korea,Sung-Yeung Ki,,65.85365853658537,,3,True
South Korea,Seon-Min Moon,,64.6341463414634,,3,True
South Korea,Ja-Cheol Koo,,63.41463414634146,,3,True
South Korea,Min-Woo Kim,,62.19512195121951,,3,True
South Korea,Young-Sun Yun,,60.97560975609756,,3,True
South Korea,Se-Jong Ju,,59.75609756097561,,3,True
South Korea,Shin-Wook Kim,,58.53658536585366,,3,True
South Korea,Joo-Ho Park,,57.3170731707317,,2,True
South Korea,Seung-Woo Lee,,56.09756097560975,,3,True
South Korea,Yo-Han Go,,54.8780487804878,,3,True
South Korea,Ban-Suk Oh,,52.4390243902439,,3,True
South Korea,Jin-Hyeon Kim,,52.4390243902439,,3,True
South Korea,Seung-Hyun Jung,,52.4390243902439,,3,True
Spain,Unai Simón Mendibil,,100.0,,17,True
Spain,Aymeric Laporte,,99.2063492063492,,17,True
Spain,Rodrigo Hernández Cascante,,98.4126984126984,,16,True
Spain,Álvaro Borja Morata Martín,,97.61904761904762,,17,True
Spain,Nicholas Williams Arthuer,,96.82539682539682,,11,True
Spain,Fabián Ruiz Peña,,96.03174603174602,,12,True
Spain,Daniel Olmo Carvajal,,95.23809523809524,,17,True
Spain,Marc Cucurella Saseta,,94.44444444444444,,7,True
Spain,Lamine Yamal Nasraoui Ebana,,93.65079365079364,,7,True
Spain,Daniel Carvajal Ramos,,92.85714285714286,,14,True
Spain,Pedro González López,,92.06349206349206,,15,True
Spain,Robin Aime Robert Le Normand,,91.26984126984127,,6,True
Spain,Ferrán Torres García,,90.47619047619048,,17,True
Spain,Jesús Navas González,,89.68253968253968,,7,True
Spain,Mikel Oyarzabal Ugarte,,88.88888888888889,,13,True
Spain,José Ignacio Fernández Iglesias,,88.0952380952381,,10,True
Spain,David Raya Martin,,87.3015873015873,,11,True
Spain,Mikel Merino Zazón,,86.5079365079365,,7,True
Spain,Martín Zubimendi Ibáñez,,85.71428571428572,,7,True
Spain,Daniel Vivian Moreno,,84.92063492063491,,7,True
Spain,Alejandro Grimaldo García,,84.12698412698413,,7,True
Spain,José Luis Sanmartín Mato,,83.33333333333333,,7,True
Spain,Sergio Busquets i Burgos,,82.53968253968253,,12,True
Spain,Jordi Alba Ramos,,81.74603174603175,,14,True
Spain,Fermin Lopez Marin,,80.95238095238095,,7,True
Spain,Alejandro Baena Rodríguez,,80.15873015873015,,7,True
Spain,Alejandro Remiro Gargallo,,79.36507936507937,,7,True
Spain,César Azpilicueta Tanco,,78.57142857142857,,14,True
Spain,Ayoze Pérez Gutiérrez,,77.77777777777777,,5,True
Spain,Pablo Martín Páez Gavira,,76.98412698412699,,4,True
Spain,Jorge Resurrección Merodio,,76.19047619047619,,14,True
Spain,Pau Francisco Torres,,75.39682539682539,,10,True
Spain,Marco Asensio Willemsen,,74.60317460317461,,8,True
Spain,Marcos Llorente Moreno,,73.80952380952381,,10,True
Spain,Eric García Martret,,73.01587301587301,,10,True
Spain,Pablo Sarabia García,,72.22222222222223,,9,True
Spain,Alejandro Balde Martínez,,71.42857142857143,,4,True
Spain,Robert Lynch Sanchez,,70.63492063492063,,10,True
Spain,Carlos Soler Barragán,,69.84126984126985,,4,True
Spain,Gerard Moreno Balaguero,,69.04761904761905,,6,True
Spain,Anssumane Fati,,68.25396825396825,,4,True
Spain,Hugo Guillamón Sanmartín,,67.46031746031746,,4,True
Spain,José Luis Gayà Peña,,66.66666666666666,,6,True
Spain,David de Gea Quintana,,65.87301587301587,,10,True
Spain,Yeremy Jesús Pino Santos,,65.07936507936508,,3,True
Spain,Thiago Alcântara do Nascimento,,64.28571428571428,,10,True
Spain,Adama Traoré Diarra,,63.492063492063494,,5,True
Spain,Diego Javier Llorente Ríos,,62.698412698412696,,5,True
Spain,Yeremi Jesús Pino Santos,,61.904761904761905,,1,True
Spain,Francisco Román Alarcón Suárez,,60.714285714285715,,4,True
Spain,Sergio Ramos García,,60.714285714285715,,4,True
Spain,Gerard Piqué Bernabéu,,59.523809523809526,,4,True
Spain,David Josué Jiménez Silva,,58.73015873015873,,4,True
Spain,Diego da Silva Costa,,57.93650793650794,,4,True
Spain,Andrés Iniesta Luján,,57.14285714285714,,4,True
Spain,Lucas Vázquez Iglesias,,56.34920634920635,,4,True
Spain,Iago Aspas Juncal,,55.55555555555556,,4,True
Spain,Rodrigo Moreno Machado,,54.76190476190476,,4,True
Spain,Ignacio Monreal Eraso,,52.38095238095238,,4,True
Spain,José Manuel Reina Páez,,52.38095238095238,,4,True
Spain,Kepa Arrizabalaga Revuelta,,52.38095238095238,,4,True
Spain,Saúl Ñíguez Esclapez,,52.38095238095238,,4,True
Spain,Álvaro Odriozola Arzallus,,52.38095238095238,,4,True
Sweden,Robin Olsen,,100.0,,9,True
Sweden,Albin Ekdal,,98.4375,,9,True
Sweden,Ludwig Augustinsson,,96.875,,9,True
Sweden,Emil Peter Forsberg,,95.3125,,9,True
Sweden,Sebastian Larsson,,93.75,,8,True
Sweden,Victor Nilsson Lindelöf,,92.1875,,8,True
Sweden,Mikael Lustig,,90.625,,8,True
Sweden,Marcus Andreas Danielsson,,89.0625,,4,True
Sweden,Kristoffer Olsson,,87.5,,4,True
Sweden,Alexander Isak,,85.9375,,4,True
Sweden,Marcus Berg,,84.375,,9,True
Sweden,Viktor Claesson,,82.8125,,9,True
Sweden,Robin Quaison,,81.25,,4,True
Sweden,Dejan Kulusevski,,79.6875,,3,True
Sweden,Emil Krafth,,78.125,,9,True
Sweden,Gustav Svensson,,76.5625,,9,True
Sweden,Pontus Jansson,,75.0,,9,True
Sweden,Filip Helander,,73.4375,,9,True
Sweden,Karl-Johan Johnsson,,71.09375,,9,True
Sweden,Kristoffer Nordfeldt,,71.09375,,9,True
Sweden,Pierre Bengtsson,,68.75,,4,True
Sweden,Jens-Lys Michel Cajuste,,67.1875,,4,True
Sweden,Ken Sema,,65.625,,4,True
Sweden,Andreas Granqvist,,64.0625,,5,True
Sweden,Ola Toivonen,,62.5,,5,True
Sweden,Jordan Larsson,,60.9375,,1,True
Sweden,John Guidetti,,59.375,,5,True
Sweden,Isaac Kiese Thelin,,57.8125,,5,True
Sweden,Martin Olsson,,56.25,,5,True
Sweden,Oscar Hiljemark,,54.6875,,5,True
Sweden,Jimmy Durmaz,,53.125,,5,True
Sweden,Marcus Rohdén,,51.5625,,5,True
Switzerland,Manuel Obafemi Akanji,,100.0,,18,True
Switzerland,Ricardo Iván Rodríguez Araya,,98.95833333333333,,18,True
Switzerland,Remo Freuler,,97.91666666666667,,18,True
Switzerland,Granit Xhaka,,96.875,,17,True
Switzerland,Yann Sommer,,95.83333333333333,,17,True
Switzerland,Fabian Lukas Schär,,94.79166666666667,,17,True
Switzerland,Breel-Donald Embolo,,93.75,,18,True
Switzerland,Ruben Vargas,,92.70833333333333,,14,True
Switzerland,Michel Aebischer,,91.66666666666667,,9,True
Switzerland,Dan Ndoye,,90.625,,5,True
Switzerland,Silvan Widmer,,89.58333333333333,,12,True
Switzerland,Fabian Rieder,,88.54166666666667,,9,True
Switzerland,Xherdan Shaqiri,,87.5,,18,True
Switzerland,Nico Elvedi,,86.45833333333333,,17,True
Switzerland,Kwadwo Duah,,85.41666666666667,,5,True
Switzerland,Gregor Kobel,,84.375,,13,True
Switzerland,Ardon Jashari,,83.33333333333333,,9,True
Switzerland,Noah Okafor,,82.29166666666667,,8,True
Switzerland,Renato Steffen,,81.25,,8,True
Switzerland,Denis Lemi Zakaria Lako Lado,,80.20833333333333,,16,True
Switzerland,Steven Zuber,,79.16666666666667,,11,True
Switzerland,Mohamed Zeki Amdouni,,78.125,,5,True
Switzerland,Djibril Sow,,77.08333333333333,,9,True
Switzerland,Yvon Landry Mvogo,,76.04166666666667,,14,True
Switzerland,Leonidas Stergiou,,75.0,,5,True
Switzerland,Vincent Sierro,,73.95833333333334,,5,True
Switzerland,Cédric Zesiger,,72.91666666666666,,5,True
Switzerland,Haris Seferović,,71.875,,13,True
Switzerland,Edimilson Fernandes,,70.83333333333334,,6,True
Switzerland,Eray Ervin Cömert,,69.79166666666666,,8,True
Switzerland,Christian Fassnacht,,68.75,,9,True
Switzerland,Jonas Omlin,,67.70833333333334,,5,True
Switzerland,Fabian Frei,,66.66666666666666,,4,True
Switzerland,Kevin Mbabu,,65.625,,5,True
Switzerland,Philipp Köhn,,64.58333333333333,,3,True
Switzerland,Mario Gavranović,,63.541666666666664,,9,True
Switzerland,Loris Benito,,62.5,,5,True
Switzerland,Admir Mehmedi,,61.45833333333333,,4,True
Switzerland,Blerim Džemaili,,60.41666666666667,,4,True
Switzerland,Valon Behrami,,59.375,,4,True
Switzerland,Stephan Lichtsteiner,,58.33333333333333,,3,True
Switzerland,Jordan Lotomba,,57.291666666666664,,1,True
Switzerland,Josip Drmic,,56.25,,4,True
Switzerland,Michael Lang,,55.208333333333336,,4,True
Switzerland,Johan Danon Djourou-Gbadjere,,54.166666666666664,,4,True
Switzerland,Gélson da Conceição Tavares Fernandes,,52.083333333333336,,4,True
Switzerland,Jacques François Moubandje,,52.083333333333336,,4,True
Switzerland,Roman Bürki,,52.083333333333336,,4,True
Tanzania,Aishi Manula,,98.0,,3,True
Tanzania,Ibrahim Abdallah Hamad,,98.0,,3,True
Tanzania,Mohamed Hussein Mohamed,,98.0,,3,True
Tanzania,Bakari Nondo Mwamnyeto,,94.0,,3,True
Tanzania,Mbwana Ally Samatta,,92.0,,3,True
Tanzania,Himid Mao Mkami,,90.0,,3,True
Tanzania,Haji Mnoga,,88.0,,3,True
Tanzania,Simon Happygod Msuva,,86.0,,3,True
Tanzania,Faisal Salum Abdalla,,84.0,,3,True
Tanzania,Novatus Dismas Miroshi,,82.0,,2,True
Tanzania,Lusajo Mwaikenda,,80.0,,3,True
Tanzania,Charles M'Mombwa,,78.0,,3,True
Tanzania,Denis Kibu,,76.0,,3,True
Tanzania,Mudathiri Yahya,,74.0,,3,True
Tanzania,Mzamiru Yassin,,72.0,,2,True
Tanzania,Tarryn Allarakhia,,70.0,,3,True
Tanzania,Morice Michael Abraham,,68.0,,3,True
Tanzania,Abdi Banda,,62.0,,3,True
Tanzania,Abdulmalik Adam Zakaria,,62.0,,3,True
Tanzania,Ben Anthony Swakali,,62.0,,3,True
Tanzania,Dickson Job,,62.0,,3,True
Tanzania,Mohammed Ali Sagaf,,62.0,,3,True
Tanzania,Benno David Kakolanya,,55.0,,2,True
Tanzania,Miano van den Bos,,55.0,,2,True
Tanzania,Kwesi Zion Pira Kawawa,,52.0,,1,True
Tunisia,Yassine Meriah,,100.0,,9,True
Tunisia,Ellyes Joris Skhiri,,98.93617021276596,,9,True
Tunisia,Montassar Omar Talbi,,97.87234042553192,,6,True
Tunisia,Anis Ben Slimane,,96.80851063829788,,6,True
Tunisia,Aïssa Bilal Laïdouni,,95.74468085106383,,6,True
Tunisia,Wajdi Kechrida,,94.68085106382978,,6,True
Tunisia,Youssef Msakni,,93.61702127659575,,6,True
Tunisia,Bechir Ben Said,,92.5531914893617,,6,True
Tunisia,Ali Abdi,,91.48936170212767,,6,True
Tunisia,Mohamed Elias Achouri,,90.42553191489361,,3,True
Tunisia,Ali Maâloul,,89.36170212765958,,9,True
Tunisia,Hamza Rafia,,88.29787234042553,,3,True
Tunisia,Aymen Dahmen,,87.23404255319149,,6,True
Tunisia,Mohamed Ali Ben Romdhane,,86.17021276595744,,6,True
Tunisia,Naïm Sliti,,85.1063829787234,,9,True
Tunisia,Seifeddine Jaziri,,84.04255319148936,,5,True
Tunisia,Haythem Jouini,,82.97872340425532,,3,True
Tunisia,Taha Yassine Khenissi,,81.91489361702128,,4,True
Tunisia,Dylan Daniel Mahmoud Bronn,,80.85106382978724,,5,True
Tunisia,Issam Jebali,,79.7872340425532,,3,True
Tunisia,Mohamed Dräger,,78.72340425531915,,3,True
Tunisia,Sayfallah Ltaief,,77.65957446808511,,3,True
Tunisia,Mouez Hassen,,76.59574468085106,,6,True
Tunisia,Bassem Srarfi,,75.53191489361703,,6,True
Tunisia,Oussama Haddadi,,74.46808510638297,,6,True
Tunisia,Yan Valery,,73.40425531914894,,3,True
Tunisia,Wahbi Khazri,,72.34042553191489,,6,True
Tunisia,Nader Ghandri,,71.27659574468085,,3,True
Tunisia,Hamza Jelassi,,70.2127659574468,,2,True
Tunisia,Ferjani Sassi,,69.14893617021276,,6,True
Tunisia,Ghilane Chalali,,68.08510638297872,,6,True
Tunisia,Aymen Mathlouthi,,67.02127659574468,,6,True
Tunisia,Hannibal Mejbri,,65.95744680851064,,3,True
Tunisia,Bilel Ifa,,64.8936170212766,,3,True
Tunisia,Mohamed Belhaj Mahmoud,,63.829787234042556,,1,True
Tunisia,Alaa Ghram,,62.765957446808514,,1,True
Tunisia,Fakhreddine Ben Youssef,,61.70212765957447,,3,True
Tunisia,Anice Badri,,60.638297872340424,,3,True
Tunisia,Syam Ben Youssef,,59.57446808510638,,2,True
Tunisia,Hamdi Nagguez,,58.51063829787234,,3,True
Tunisia,Farouk Ben Mustapha,,57.4468085106383,,2,True
Tunisia,Rami Bedoui,,56.38297872340426,,3,True
Tunisia,Saîf-Eddine Khaoui,,55.319148936170215,,3,True
Tunisia,Yohan Benalouane,,54.25531914893617,,3,True
Tunisia,Mohamed Amine Ben Amor,,53.191489361702125,,3,True
Tunisia,Ahmed Khalil,,52.12765957446808,,3,True
Tunisia,Saber Khalifa,,51.06382978723404,,3,True
Turkey,Barış Alper Yılmaz,,99.34210526315789,,5,True
Turkey,Ferdi Erenay Kadıoğlu,,99.34210526315789,,5,True
Turkey,Kaan Ayhan,,97.36842105263158,,8,True
Turkey,Mert Müldür,,96.05263157894737,,8,True
Turkey,Hakan Çalhanoğlu,,94.73684210526315,,7,True
Turkey,Kenan Yildiz,,93.42105263157896,,5,True
Turkey,Arda Güler,,92.10526315789474,,5,True
Turkey,Fehmi Mert Günok,,90.78947368421052,,7,True
Turkey,Abdülkerim Bardakcı,,89.47368421052632,,4,True
Turkey,Samet Akaydin,,88.15789473684211,,4,True
Turkey,Orkun Kökçü,,86.84210526315789,,7,True
Turkey,Merih Demiral,,85.52631578947368,,7,True
Turkey,Salih Özcan,,84.21052631578948,,5,True
Turkey,Mehmet Zeki Çelik,,82.89473684210526,,8,True
Turkey,İsmail Yüksek,,81.57894736842105,,4,True
Turkey,Altay Bayındır,,80.26315789473685,,8,True
Turkey,Muhammed Kerem Aktürkoğlu,,78.94736842105263,,6,True
Turkey,Yunus Akgün,,77.63157894736842,,5,True
Turkey,Okay Yokuşlu,,76.3157894736842,,8,True
Turkey,Yusuf Yazıcı,,75.0,,8,True
Turkey,Uğurcan Çakır,,73.68421052631578,,8,True
Turkey,Cenk Tosun,,72.36842105263158,,5,True
Turkey,Semih Kılıçsoy,,71.05263157894737,,5,True
Turkey,Ahmetcan Kaplan,,69.07894736842105,,5,True
Turkey,Bertuğ Özgür Yıldırım,,69.07894736842105,,5,True
Turkey,İrfan Can Kahveci,,67.10526315789474,,6,True
Turkey,Burak Yılmaz,,65.13157894736842,,3,True
Turkey,Caglar Söyüncü,,65.13157894736842,,3,True
Turkey,Ozan Tufan,,63.1578947368421,,3,True
Turkey,Cengiz Ünder,,61.84210526315789,,3,True
Turkey,Kenan Karaman,,60.526315789473685,,3,True
Turkey,Cengiz Umut Meraş,,59.21052631578947,,2,True
Turkey,İbrahim Halil Dervişoğlu,,57.89473684210526,,3,True
Turkey,Dorukhan Toköz,,56.578947368421055,,3,True
Turkey,Ozan Muhammed Kabak,,54.60526315789474,,3,True
Turkey,Taylan Antalyalı,,54.60526315789474,,3,True
Turkey,Enes Ünal,,52.63157894736842,,2,True
Turkey,Rıdvan Yılmaz,,51.31578947368421,,1,True
Ukraine,Illia Zabarnyi,,100.0,,8,True
Ukraine,Mykola Matvienko,,98.61111111111111,,7,True
Ukraine,Mykola Shaparenko,,97.22222222222223,,8,True
Ukraine,Artem Dovbyk,,95.83333333333333,,8,True
Ukraine,Georgiy Sudakov,,94.44444444444444,,6,True
Ukraine,Oleksandr Zinchenko,,93.05555555555556,,8,True
Ukraine,Oleksandr Tymchyk,,91.66666666666667,,8,True
Ukraine,Anatolii Trubin,,90.27777777777777,,8,True
Ukraine,Roman Yaremchuk,,88.88888888888889,,8,True
Ukraine,Volodymyr Brazhko,,87.5,,3,True
Ukraine,Andriy Yarmolenko,,86.11111111111111,,8,True
Ukraine,Mykhailo Mudryk,,84.72222222222223,,2,True
Ukraine,Vitalii Mykolenko,,83.33333333333333,,8,True
Ukraine,Taras Stepanenko,,81.94444444444444,,8,True
Ukraine,Andriy Lunin,,80.55555555555556,,3,True
Ukraine,Oleksandr Svatok,,79.16666666666667,,3,True
Ukraine,Yukhym Konoplya,,77.77777777777777,,3,True
Ukraine,Heorhii Bushchan,,76.38888888888889,,8,True
Ukraine,Serhii Sydorchuk,,75.0,,8,True
Ukraine,Viktor Tsygankov,,73.61111111111111,,6,True
Ukraine,Ruslan Malinovskiy,,72.22222222222223,,7,True
Ukraine,Oleksandr Zubkov,,70.83333333333334,,5,True
Ukraine,Vladyslav Vanat,,69.44444444444444,,3,True
Ukraine,Bohdan Mykhaylichenko,,66.66666666666666,,3,True
Ukraine,Maksym Talovierov,,66.66666666666666,,3,True
Ukraine,Valerii Bondar,,66.66666666666666,,3,True
Ukraine,Oleksandr Karavaev,,63.888888888888886,,5,True
Ukraine,Serhiy Kryvtsov,,62.5,,5,True
Ukraine,Marlos Romero Bonfim,,61.111111111111114,,5,True
Ukraine,Evgeny Makarenko,,59.72222222222222,,5,True
Ukraine,Andriy Pyatov,,57.638888888888886,,5,True
Ukraine,Eduard Sobol,,57.638888888888886,,5,True
Ukraine,Artem Besedin,,55.55555555555556,,4,True
Ukraine,Mykola Matviyenko,,54.166666666666664,,1,True
Ukraine,Roman Bezus,,52.77777777777778,,2,True
Ukraine,Denys Popov,,51.388888888888886,,1,True
United States,Antonee Robinson,,100.0,,7,True
United States,Tim Ream,,98.52941176470588,,7,True
United States,Christian Pulisic,,97.05882352941177,,7,True
United States,Weston McKennie,,95.58823529411765,,7,True
United States,Matthew Charles Turner,,94.11764705882354,,7,True
United States,Tyler Adams,,92.64705882352942,,7,True
United States,Joseph Scally,,91.17647058823529,,7,True
United States,Timothy Weah,,89.70588235294117,,6,True
United States,Giovanni Reyna,,88.23529411764706,,7,True
United States,Chris Richards,,86.76470588235294,,3,True
United States,Yunus Dimoara Musah,,85.29411764705883,,7,True
United States,Folarin Balogun,,83.82352941176471,,3,True
United States,Joshua Sargent,,82.35294117647058,,7,True
United States,Cameron Carter-Vickers,,80.88235294117646,,7,True
United States,Haji Wright,,79.41176470588235,,7,True
United States,Sergino Dest,,77.94117647058823,,4,True
United States,Ethan Horvath,,76.47058823529412,,7,True
United States,Brenden Aaronson,,75.0,,7,True
United States,Luca de la Torre,,73.52941176470588,,7,True
United States,Walker Zimmerman,,72.05882352941177,,4,True
United States,Shaquell Moore,,70.58823529411765,,7,True
United States,Ricardo Daniel Pepi,,69.11764705882354,,3,True
United States,Sean Johnson,,67.64705882352942,,7,True
United States,João Lucas de Souza Cardoso,,66.17647058823529,,3,True
United States,Malik Tillman,,64.70588235294117,,3,True
United States,Kristoffer Lund,,61.76470588235294,,3,True
United States,Mark McKenzie,,61.76470588235294,,3,True
United States,Miles Gordon Robinson,,61.76470588235294,,3,True
United States,Jesus Ferreira,,58.82352941176471,,4,True
United States,Kellyn Kai Perry-Acosta,,57.35294117647059,,4,True
United States,DeAndre Yedlin,,55.88235294117647,,4,True
United States,Jordan Morris,,54.411764705882355,,4,True
United States,Aaron Long,,52.205882352941174,,4,True
United States,Cristian Roldán León,,52.205882352941174,,4,True
Uruguay,Sergio Rochet Álvarez,,100.0,,9,True
Uruguay,Federico Santiago Valverde Dipetta,,98.91304347826087,,9,True
Uruguay,Darwin Gabriel Núñez Ribeiro,,97.82608695652175,,9,True
Uruguay,Facundo Pellistri Rebollo,,96.73913043478261,,9,True
Uruguay,Manuel Ugarte Ribeiro,,95.65217391304347,,9,True
Uruguay,Mathías Olivera Miramontes,,94.56521739130434,,9,True
Uruguay,Maximiliano Javier Araújo Vilches,,93.47826086956522,,6,True
Uruguay,Matías Nicolás Viña Susperreguy,,92.3913043478261,,9,True
Uruguay,Nahitan Michel Nández Acosta,,91.30434782608695,,10,True
Uruguay,José María Giménez de Vargas,,90.21739130434783,,13,True
Uruguay,Diego Nicolás De La Cruz Arcosa,,89.13043478260869,,8,True
Uruguay,Ronald Federico Araújo da Silva,,88.04347826086956,,6,True
Uruguay,Rodrigo Bentancur Colmán,,86.95652173913044,,14,True
Uruguay,Sebastián Enzo Cáceres Ramos,,85.86956521739131,,6,True
Uruguay,Giorgian Daniel De Arrascaeta Benedetti,,84.78260869565217,,14,True
Uruguay,Luis Alberto Suárez Díaz,,83.69565217391305,,14,True
Uruguay,Guillermo Varela Olivera,,82.6086956521739,,13,True
Uruguay,Cristian Gonzalo Olivera Ibarra,,81.52173913043478,,6,True
Uruguay,Agustín Canobbio Graviz,,80.43478260869566,,9,True
Uruguay,Lucas René Olaza Catrofe,,79.34782608695653,,6,True
Uruguay,Paul Brian Rodríguez Bravo,,78.26086956521739,,6,True
Uruguay,Brian Alexis Ocampo Ferreira,,75.0,,6,True
Uruguay,Emiliano Martínez Toranza,,75.0,,6,True
Uruguay,Franco Israel Wibmer,,75.0,,6,True
Uruguay,Nicolás Marichal Pérez,,75.0,,6,True
Uruguay,Santiago Andrés Mele Castanero,,75.0,,6,True
Uruguay,Matías Vecino Falero,,71.73913043478261,,8,True
Uruguay,Diego Roberto Godín Leal,,70.65217391304347,,8,True
Uruguay,Sebastián Coates Nión,,69.56521739130434,,8,True
Uruguay,Edinson Roberto Cavani Gómez,,68.47826086956522,,7,True
Uruguay,José Martín Cáceres Silva,,67.3913043478261,,8,True
Uruguay,Néstor Fernando Muslera Micol,,66.30434782608695,,8,True
Uruguay,Lucas Torreira Di Pascua,,65.21739130434783,,8,True
Uruguay,Maximiliano Gómez González,,64.13043478260869,,8,True
Uruguay,Carlos Sebastián Sosa Silva,,61.95652173913044,,3,True
Uruguay,Facundo Daniel Torres Pérez,,61.95652173913044,,3,True
Uruguay,José Luis Rodríguez Bebanz,,61.95652173913044,,3,True
Uruguay,Diego Sebastián Laxalt Suárez,,59.78260869565217,,5,True
Uruguay,Cristian Gabriel Rodríguez Barrotti,,58.69565217391305,,5,True
Uruguay,Carlos Andrés Sánchez Arcosa,,57.608695652173914,,5,True
Uruguay,Cristhian Ricardo Stuani Curbelo,,56.52173913043478,,5,True
Uruguay,Jonathan Matías Urretaviscaya da Luz,,55.434782608695656,,5,True
Uruguay,Gastón Alexis Silva Perdomo,,52.71739130434783,,5,True
Uruguay,Martín Andrés Silva Leites,,52.71739130434783,,5,True
Uruguay,Martín Nicolás Campaña Delgado,,52.71739130434783,,5,True
Uruguay,Victorio Maximiliano Pereira Páez,,52.71739130434783,,5,True
Venezuela,Yordan Hernando Osorio Paredes,,100.0,,4,True
Venezuela,Rafael Enrique Romo Pérez,,98.07692307692308,,4,True
Venezuela,José Andrés Martínez Torres,,96.15384615384616,,4,True
Venezuela,José Salomón Rondón Giménez,,94.23076923076923,,4,True
Venezuela,Yangel Clemente Herrera Ravelo,,92.3076923076923,,4,True
Venezuela,Eduard Alexander Bello Gil,,90.38461538461539,,4,True
Venezuela,Yeferson Julio Soteldo Martínez,,88.46153846153847,,4,True
Venezuela,Miguel Ángel Navarro Zárate,,86.53846153846153,,4,True
Venezuela,Nahuel Adolfo Ferraresi Hernández,,84.61538461538461,,4,True
Venezuela,Jon Mikel Aramburu Mejías,,82.6923076923077,,4,True
Venezuela,Alexander David González Sibulo,,80.76923076923077,,4,True
Venezuela,Cristian Sleiker Cásseres Yepes,,78.84615384615384,,4,True
Venezuela,Darwin Daniel Machís Marcano,,76.92307692307692,,3,True
Venezuela,Wilker José Ángel Romero,,75.0,,4,True
Venezuela,Telasco José Segovia Pérez,,73.07692307692308,,4,True
Venezuela,Jefferson David Savarino Quintero,,71.15384615384616,,4,True
Venezuela,Jhonder Leonel Cádiz Fernández,,69.23076923076923,,4,True
Venezuela,Tomás Eduardo Rincón Hernández,,67.3076923076923,,4,True
Venezuela,Kervin Mario Andrade Navarro,,65.38461538461539,,4,True
Venezuela,Eric Kleybel Ramírez Matheus,,63.46153846153846,,4,True
Venezuela,Christian Frederick Bayoi Makoun Reyes,,61.53846153846154,,4,True
Venezuela,Matías Rafael Lacava González,,59.61538461538461,,4,True
Venezuela,Daniel Alejandro Pereira Gil,,54.80769230769231,,4,True
Venezuela,Jhon Carlos Chancellor Cedeño,,54.80769230769231,,4,True
Venezuela,Joel David Graterol Nader,,54.80769230769231,,4,True
Venezuela,José David Contreras Bernard,,54.80769230769231,,4,True
Wales,Joe Rodon,,100.0,,7,True
Wales,Aaron Ramsey,,98.33333333333334,,7,True
Wales,Gareth Frank Bale,,96.66666666666666,,7,True
Wales,Chris Mepham,,95.0,,7,True
Wales,Ben Davies,,93.33333333333334,,7,True
Wales,Connor Roberts,,91.66666666666667,,7,True
Wales,Kieffer Roberto Francisco Moore,,90.0,,7,True
Wales,Daniel James,,88.33333333333334,,7,True
Wales,Ethan Ampadu,,86.66666666666666,,6,True
Wales,Neco Williams,,85.0,,7,True
Wales,Joe Allen,,83.33333333333333,,7,True
Wales,Daniel Ward,,81.66666666666666,,6,True
Wales,Harry Wilson,,80.0,,7,True
Wales,Wayne Hennessey,,78.33333333333333,,6,True
Wales,Joseff Morrell,,76.66666666666667,,7,True
Wales,Chris Gunter,,75.0,,7,True
Wales,Dylan Levitt,,73.33333333333333,,7,True
Wales,Adam Davies,,70.0,,7,True
Wales,Jonathan Williams,,70.0,,7,True
Wales,Tom Lockyer,,70.0,,7,True
Wales,Brennan Johnson,,66.66666666666666,,3,True
Wales,Benjamin Cabango,,64.16666666666667,,4,True
Wales,Matthew Robert Smith,,64.16666666666667,,4,True
Wales,Rubin Colwill,,61.666666666666664,,3,True
Wales,Mark Thomas Harris,,59.166666666666664,,3,True
Wales,Sorba Thomas,,59.166666666666664,,3,True
Wales,David Brooks,,56.666666666666664,,4,True
Wales,Tyler Roberts,,55.0,,4,True
Wales,Danny Ward,,53.333333333333336,,1,True
Wales,Rhys Norrington-Davies,,51.666666666666664,,3,True
Zambia,Patson Daka,,100.0,,3,True
Zambia,Emmanuel Justine Rabby Banda,,94.79166666666667,,3,True
Zambia,Frankie Musonda,,94.79166666666667,,3,True
